Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GN","Emissions from Energy use in agriculture","076","Brazil","7273","Emissions (CO2)","6802","Natural gas","2013","2013","kt","0.7197","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7273","Emissions (CO2)","6802","Natural gas","2014","2014","kt","0.7137","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7273","Emissions (CO2)","6802","Natural gas","2015","2015","kt","0.722","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7273","Emissions (CO2)","6802","Natural gas","2016","2016","kt","0.7016","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7273","Emissions (CO2)","6802","Natural gas","2017","2017","kt","0.6782","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7273","Emissions (CO2)","6802","Natural gas","2018","2018","kt","0.7076","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7273","Emissions (CO2)","6802","Natural gas","2019","2019","kt","0.6554","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7273","Emissions (CO2)","6802","Natural gas","2020","2020","kt","0.568","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7273","Emissions (CO2)","6802","Natural gas","2021","2021","kt","0.568","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7273","Emissions (CO2)","6802","Natural gas","2022","2022","kt","0.568","I","Imputed value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","1990","1990","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","1991","1991","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","1992","1992","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","1993","1993","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","1994","1994","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","1995","1995","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","1996","1996","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","1997","1997","kt","0.0002","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","1998","1998","kt","0.0002","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","1999","1999","kt","0.0002","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2000","2000","kt","0.0002","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2001","2001","kt","0.0003","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2002","2002","kt","0.0004","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2003","2003","kt","0.0004","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2004","2004","kt","0.0004","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2005","2005","kt","0.0008","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2006","2006","kt","0.0008","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2007","2007","kt","0.0027","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2008","2008","kt","0.0004","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2009","2009","kt","0.0004","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2010","2010","kt","0.0005","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2011","2011","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2012","2012","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2013","2013","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2014","2014","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2015","2015","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2016","2016","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2017","2017","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2018","2018","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2019","2019","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2020","2020","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2021","2021","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7225","Emissions (CH4)","6802","Natural gas","2022","2022","kt","0.0001","I","Imputed value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","1990","1990","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","1991","1991","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","1992","1992","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","1993","1993","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","1994","1994","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","1995","1995","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","1996","1996","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","1997","1997","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","1998","1998","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","1999","1999","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2000","2000","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2001","2001","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2002","2002","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2003","2003","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2004","2004","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2005","2005","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2006","2006","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2007","2007","kt","0.0001","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2008","2008","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2009","2009","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2010","2010","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2011","2011","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2012","2012","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2013","2013","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2014","2014","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2015","2015","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2016","2016","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2017","2017","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2018","2018","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2019","2019","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2020","2020","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2021","2021","kt","0","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","7230","Emissions (N2O)","6802","Natural gas","2022","2022","kt","0","I","Imputed value"
"GN","Emissions from Energy use in agriculture","076","Brazil","72184","Energy use in agriculture","6807","Electricity","1990","1990","TJ","23997.6","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","72184","Energy use in agriculture","6807","Electricity","1991","1991","TJ","26348.4","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","72184","Energy use in agriculture","6807","Electricity","1992","1992","TJ","27136.8","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","72184","Energy use in agriculture","6807","Electricity","1993","1993","TJ","28818","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","72184","Energy use in agriculture","6807","Electricity","1994","1994","TJ","30204","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","72184","Energy use in agriculture","6807","Electricity","1995","1995","TJ","33022.8","E","Estimated value"
"GN","Emissions from Energy use in agriculture","076","Brazil","72184","Energy use in agriculture","6807","Electricity","1996","1996","TJ","35467.2","E","Estimated value"
