Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GCE","Emissions from Crops","120","Cameroon","72302","Crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.4213","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72342","Crop residues (Direct emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.344","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72362","Crop residues (Indirect emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.0774","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","7245","Burning crop residues (Biomass burned, dry matter)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","t","1300000","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72307","Burning crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.091","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72257","Burning crop residues (Emissions CH4)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","3.51","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72302","Crop residues (Emissions N2O)","01802","Sugar cane","2022","2022","3050","FAO TIER 1","kt","","A","Official figure",""
"GCE","Emissions from Crops","120","Cameroon","7245","Burning crop residues (Biomass burned, dry matter)","01802","Sugar cane","2022","2022","3050","FAO TIER 1","t","16188.5009","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72307","Burning crop residues (Emissions N2O)","01802","Sugar cane","2022","2022","3050","FAO TIER 1","kt","0.0011","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72257","Burning crop residues (Emissions CH4)","01802","Sugar cane","2022","2022","3050","FAO TIER 1","kt","0.0437","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72392","Crop residues (N content)","0118","Millet","2022","2022","3050","FAO TIER 1","kg","1171582.3873","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72302","Crop residues (Emissions N2O)","0118","Millet","2022","2022","3050","FAO TIER 1","kt","0.0226","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72342","Crop residues (Direct emissions N2O)","0118","Millet","2022","2022","3050","FAO TIER 1","kt","0.0184","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72362","Crop residues (Indirect emissions N2O)","0118","Millet","2022","2022","3050","FAO TIER 1","kt","0.0041","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72392","Crop residues (N content)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kg","1096206.1503","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72302","Crop residues (Emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0211","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72342","Crop residues (Direct emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0172","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72362","Crop residues (Indirect emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0039","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72392","Crop residues (N content)","0113","Rice","2022","2022","3050","FAO TIER 1","kg","5650997.5366","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72302","Crop residues (Emissions N2O)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0.1088","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72342","Crop residues (Direct emissions N2O)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0.0888","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0.02","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2022","2022","3050","FAO TIER 1","t","86206.6089","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72307","Burning crop residues (Emissions N2O)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0.006","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72257","Burning crop residues (Emissions CH4)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","0.2328","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","5312","Area harvested","0113","Rice","2022","2022","3050","FAO TIER 1","ha","156739","I","Imputed value",""
"GCE","Emissions from Crops","120","Cameroon","72255","Rice cultivation (Emissions CH4)","0113","Rice","2022","2022","3050","FAO TIER 1","kt","10.9718","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72392","Crop residues (N content)","0114","Sorghum","2022","2022","3050","FAO TIER 1","kg","16024237.7641","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72302","Crop residues (Emissions N2O)","0114","Sorghum","2022","2022","3050","FAO TIER 1","kt","0.3085","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72342","Crop residues (Direct emissions N2O)","0114","Sorghum","2022","2022","3050","FAO TIER 1","kt","0.2518","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72362","Crop residues (Indirect emissions N2O)","0114","Sorghum","2022","2022","3050","FAO TIER 1","kt","0.0567","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72392","Crop residues (N content)","0141","Soya beans","2022","2022","3050","FAO TIER 1","kg","1527834.9345","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72302","Crop residues (Emissions N2O)","0141","Soya beans","2022","2022","3050","FAO TIER 1","kt","0.0294","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72342","Crop residues (Direct emissions N2O)","0141","Soya beans","2022","2022","3050","FAO TIER 1","kt","0.024","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72362","Crop residues (Indirect emissions N2O)","0141","Soya beans","2022","2022","3050","FAO TIER 1","kt","0.0054","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72392","Crop residues (N content)","0111","Wheat","2022","2022","3050","FAO TIER 1","kg","8811.6448","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72302","Crop residues (Emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72342","Crop residues (Direct emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72362","Crop residues (Indirect emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","7245","Burning crop residues (Biomass burned, dry matter)","0111","Wheat","2022","2022","3050","FAO TIER 1","t","180.3476","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72307","Burning crop residues (Emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GCE","Emissions from Crops","120","Cameroon","72257","Burning crop residues (Emissions CH4)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.0005","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72392","Crop residues (N content)","0115","Barley","2022","2022","3050","FAO TIER 1","kg","120382946.9844","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72302","Crop residues (Emissions N2O)","0115","Barley","2022","2022","3050","FAO TIER 1","kt","2.3174","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72342","Crop residues (Direct emissions N2O)","0115","Barley","2022","2022","3050","FAO TIER 1","kt","1.8917","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72362","Crop residues (Indirect emissions N2O)","0115","Barley","2022","2022","3050","FAO TIER 1","kt","0.4256","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72392","Crop residues (N content)","01701","Beans, dry","2022","2022","3050","FAO TIER 1","kg","2475883.3858","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72302","Crop residues (Emissions N2O)","01701","Beans, dry","2022","2022","3050","FAO TIER 1","kt","0.0477","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72342","Crop residues (Direct emissions N2O)","01701","Beans, dry","2022","2022","3050","FAO TIER 1","kt","0.0389","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72362","Crop residues (Indirect emissions N2O)","01701","Beans, dry","2022","2022","3050","FAO TIER 1","kt","0.0088","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72392","Crop residues (N content)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kg","114405570.6581","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72302","Crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","2.2023","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72342","Crop residues (Direct emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","1.7978","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72362","Crop residues (Indirect emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.4045","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","7245","Burning crop residues (Biomass burned, dry matter)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","t","1443900","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72307","Burning crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.1011","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72257","Burning crop residues (Emissions CH4)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","3.8985","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72392","Crop residues (N content)","0117","Oats","2022","2022","3050","FAO TIER 1","kg","53939429.2864","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72302","Crop residues (Emissions N2O)","0117","Oats","2022","2022","3050","FAO TIER 1","kt","1.0383","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72342","Crop residues (Direct emissions N2O)","0117","Oats","2022","2022","3050","FAO TIER 1","kt","0.8476","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72362","Crop residues (Indirect emissions N2O)","0117","Oats","2022","2022","3050","FAO TIER 1","kt","0.1907","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72392","Crop residues (N content)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kg","9466604.9727","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72302","Crop residues (Emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.1822","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72342","Crop residues (Direct emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.1488","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72362","Crop residues (Indirect emissions N2O)","01510","Potatoes","2022","2022","3050","FAO TIER 1","kt","0.0335","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72392","Crop residues (N content)","0116","Rye","2022","2022","3050","FAO TIER 1","kg","5558437.6622","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72302","Crop residues (Emissions N2O)","0116","Rye","2022","2022","3050","FAO TIER 1","kt","0.107","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72342","Crop residues (Direct emissions N2O)","0116","Rye","2022","2022","3050","FAO TIER 1","kt","0.0873","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72362","Crop residues (Indirect emissions N2O)","0116","Rye","2022","2022","3050","FAO TIER 1","kt","0.0197","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72392","Crop residues (N content)","0141","Soya beans","2022","2022","3050","FAO TIER 1","kg","81868588.339","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72302","Crop residues (Emissions N2O)","0141","Soya beans","2022","2022","3050","FAO TIER 1","kt","1.576","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72342","Crop residues (Direct emissions N2O)","0141","Soya beans","2022","2022","3050","FAO TIER 1","kt","1.2865","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72362","Crop residues (Indirect emissions N2O)","0141","Soya beans","2022","2022","3050","FAO TIER 1","kt","0.2895","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72392","Crop residues (N content)","0111","Wheat","2022","2022","3050","FAO TIER 1","kg","441631530.7964","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72302","Crop residues (Emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","8.5014","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72342","Crop residues (Direct emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","6.9399","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72362","Crop residues (Indirect emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","1.5615","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","7245","Burning crop residues (Biomass burned, dry matter)","0111","Wheat","2022","2022","3050","FAO TIER 1","t","4032760","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72307","Burning crop residues (Emissions N2O)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","0.2823","E","Estimated value",""
"GCE","Emissions from Crops","124","Canada","72257","Burning crop residues (Emissions CH4)","0111","Wheat","2022","2022","3050","FAO TIER 1","kt","10.8885","E","Estimated value",""
"GCE","Emissions from Crops","140","Central African Republic","72392","Crop residues (N content)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kg","2730821.7798","E","Estimated value",""
"GCE","Emissions from Crops","140","Central African Republic","72302","Crop residues (Emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.0526","E","Estimated value",""
"GCE","Emissions from Crops","140","Central African Republic","72342","Crop residues (Direct emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.0429","E","Estimated value",""
"GCE","Emissions from Crops","140","Central African Republic","72362","Crop residues (Indirect emissions N2O)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","kt","0.0097","E","Estimated value",""
"GCE","Emissions from Crops","140","Central African Republic","7245","Burning crop residues (Biomass burned, dry matter)","0112","Maize (corn)","2022","2022","3050","FAO TIER 1","t","267980","E","Estimated value",""
